ID	KEGG_ko
Tatro_003807-T1	-
Tatro_003808-T1	ko:K14808
Tatro_003809-T1	ko:K09528
Tatro_003810-T1	ko:K03686
Tatro_003811-T1	-
Tatro_003812-T1	ko:K08959
Tatro_003813-T1	-
Tatro_003816-T1	-
Tatro_003817-T1	-
Tatro_003818-T1	ko:K17362
Tatro_003819-T1	ko:K06653,ko:K13345
Tatro_003820-T1	-
Tatro_003821-T1	-
Tatro_003822-T1	ko:K19327
Tatro_003823-T1	-
Tatro_003825-T1	-
Tatro_003827-T1	-
Tatro_003828-T1	ko:K21767
Tatro_003830-T1	-
Tatro_003831-T1	ko:K03013
Tatro_003832-T1	-
Tatro_003833-T1	-
Tatro_003835-T1	ko:K03979,ko:K10277
Tatro_003836-T1	ko:K15334
Tatro_003837-T1	-
Tatro_003838-T1	-
Tatro_003840-T1	-
Tatro_003842-T1	-
Tatro_003843-T1	ko:K14554
Tatro_003844-T1	-
Tatro_003846-T1	-
Tatro_003847-T1	-
Tatro_003848-T1	ko:K11254
Tatro_003849-T1	ko:K09184
Tatro_003850-T1	-
Tatro_003851-T1	-
Tatro_003853-T1	-
Tatro_003855-T1	-
Tatro_003856-T1	-
Tatro_003857-T1	-
Tatro_003858-T1	ko:K16369
Tatro_003859-T1	ko:K03248,ko:K20304
Tatro_003860-T1	-
Tatro_003862-T1	ko:K21989
Tatro_003863-T1	-
Tatro_003864-T1	ko:K13535
Tatro_003865-T1	-
Tatro_003866-T1	-
Tatro_003867-T1	-
Tatro_003868-T1	ko:K00731
Tatro_003869-T1	-
Tatro_003870-T1	ko:K00555
Tatro_003871-T1	-
Tatro_003872-T1	ko:K06158
Tatro_003873-T1	-
Tatro_003874-T1	-
Tatro_003875-T1	-
Tatro_003876-T1	-
Tatro_003877-T1	-
Tatro_003878-T1	-
Tatro_003879-T1	ko:K09467
Tatro_003882-T1	ko:K17796
Tatro_003883-T1	ko:K12493
Tatro_003884-T1	-
Tatro_003885-T1	ko:K13939,ko:K13941
Tatro_003887-T1	ko:K12769
Tatro_003889-T1	-
Tatro_003890-T1	-
Tatro_003891-T1	ko:K08762
Tatro_003892-T1	ko:K20048
Tatro_003893-T1	ko:K01823
Tatro_003895-T1	-
Tatro_003896-T1	ko:K10739
Tatro_003898-T1	ko:K01338
Tatro_003902-T1	-
Tatro_003903-T1	ko:K08734
Tatro_003904-T1	-
Tatro_003905-T1	-
Tatro_003906-T1	-
Tatro_003907-T1	-
Tatro_003908-T1	ko:K11599
Tatro_003909-T1	-
Tatro_003910-T1	ko:K11825
Tatro_003911-T1	-
Tatro_003912-T1	-
Tatro_003913-T1	ko:K08492
Tatro_003914-T1	ko:K14454
Tatro_003916-T1	-
Tatro_003917-T1	-
Tatro_003918-T1	-
Tatro_003918-T2	-
Tatro_003919-T1	-
Tatro_003920-T1	ko:K01893
Tatro_003921-T1	ko:K14806
Tatro_003922-T1	-
Tatro_003923-T1	ko:K00938
Tatro_003924-T1	-
Tatro_003925-T1	-
Tatro_003926-T1	ko:K14785
Tatro_003927-T1	ko:K07562
Tatro_003928-T1	-
Tatro_003930-T1	ko:K02355
Tatro_003931-T1	-
Tatro_003932-T1	-
Tatro_003933-T1	ko:K00626
Tatro_003934-T1	ko:K10573,ko:K10574
Tatro_003935-T1	ko:K10396
Tatro_003936-T1	-
Tatro_003937-T1	ko:K18203
Tatro_003938-T1	ko:K11313,ko:K19476
Tatro_003939-T1	-
Tatro_003940-T1	-
Tatro_003943-T1	ko:K11827
Tatro_003944-T1	-
Tatro_003945-T1	ko:K19476
Tatro_003946-T1	-
Tatro_003947-T1	-
Tatro_003948-T1	-
Tatro_003949-T1	ko:K14022
Tatro_003950-T1	-
Tatro_003951-T1	-
Tatro_003952-T1	-
Tatro_003953-T1	-
Tatro_003954-T1	-
Tatro_003955-T1	ko:K06674
Tatro_003956-T1	-
Tatro_003957-T1	ko:K17679
Tatro_003958-T1	ko:K13341
Tatro_003959-T1	-
Tatro_003960-T1	ko:K14654
Tatro_003961-T1	ko:K00852
Tatro_003962-T1	-
Tatro_003963-T1	-
Tatro_003964-T1	ko:K02357
Tatro_003966-T1	-
Tatro_003967-T1	-
Tatro_003968-T1	-
Tatro_003970-T1	-
Tatro_003971-T1	ko:K02510
Tatro_003972-T1	ko:K01940
Tatro_003973-T1	-
Tatro_003974-T1	-
Tatro_003976-T1	-
Tatro_003978-T1	-
Tatro_003979-T1	-
Tatro_003980-T1	-
Tatro_003981-T1	-
Tatro_003982-T1	ko:K01183
Tatro_003983-T1	-
Tatro_003984-T1	-
Tatro_003985-T1	-
Tatro_003987-T1	-
Tatro_003987-T2	-
Tatro_003987-T3	-
Tatro_003988-T1	-
Tatro_003990-T1	-
Tatro_003994-T1	-
Tatro_003995-T1	-
Tatro_003996-T1	ko:K20298
Tatro_003997-T1	-
Tatro_003998-T1	ko:K04043
Tatro_003999-T1	-
Tatro_004000-T1	ko:K03107
Tatro_004002-T1	ko:K13711
Tatro_004003-T1	ko:K16569
Tatro_004004-T1	ko:K02729
Tatro_004005-T1	-
Tatro_004007-T1	-
Tatro_004008-T1	-
Tatro_004010-T1	ko:K14850
Tatro_004011-T1	ko:K11885
Tatro_004013-T1	ko:K19952
Tatro_004014-T1	ko:K00762
Tatro_004015-T1	ko:K06943
Tatro_004016-T1	ko:K17255
Tatro_004017-T1	ko:K17428
Tatro_004019-T1	-
Tatro_004019-T2	-
Tatro_004020-T1	-
Tatro_004021-T1	-
Tatro_004022-T1	ko:K09252,ko:K11768
Tatro_004023-T1	ko:K03327
Tatro_004024-T1	-
Tatro_004025-T1	ko:K03327
Tatro_004025-T2	ko:K03327
Tatro_004025-T3	ko:K03327
Tatro_004026-T1	ko:K13984,ko:K13996
Tatro_004027-T1	ko:K01115
Tatro_004028-T1	-
Tatro_004029-T1	ko:K01166
Tatro_004030-T1	ko:K12275
Tatro_004031-T1	ko:K15152
Tatro_004032-T1	ko:K07025,ko:K18551
Tatro_004033-T1	-
Tatro_004035-T1	-
Tatro_004036-T1	ko:K17677
Tatro_004037-T1	-
Tatro_004038-T1	-
Tatro_004039-T1	-
Tatro_004040-T1	ko:K11566
Tatro_004041-T1	-
Tatro_004042-T1	-
Tatro_004043-T1	ko:K14569
Tatro_004044-T1	-
Tatro_004045-T1	-
Tatro_004047-T1	-
Tatro_004048-T1	-
Tatro_004049-T1	-
Tatro_004050-T1	-
Tatro_004050-T2	-
Tatro_004051-T1	ko:K03236
Tatro_004052-T1	ko:K05747
Tatro_004053-T1	-
Tatro_004054-T1	ko:K10848
Tatro_004055-T1	-
Tatro_004056-T1	ko:K16075
Tatro_004057-T1	-
Tatro_004058-T1	ko:K21197
Tatro_004059-T1	ko:K12812
Tatro_004060-T1	ko:K03540
Tatro_004061-T1	-
Tatro_004062-T1	-
Tatro_004065-T1	-
Tatro_004067-T1	-
Tatro_004068-T1	ko:K02922
Tatro_004069-T1	ko:K11377
Tatro_004071-T1	-
Tatro_004074-T1	-
Tatro_004076-T1	-
Tatro_004077-T1	-
Tatro_004079-T1	-
Tatro_004080-T1	ko:K02896
Tatro_004081-T1	ko:K15440
Tatro_004082-T1	ko:K01527
Tatro_004083-T1	ko:K11187,ko:K14171
Tatro_004084-T1	ko:K00102
Tatro_004085-T1	ko:K11699
Tatro_004086-T1	-
Tatro_004087-T1	-
Tatro_004088-T1	ko:K09680
Tatro_004090-T1	-
Tatro_004091-T1	-
Tatro_004092-T1	-
Tatro_004093-T1	-
Tatro_004095-T1	-
Tatro_004096-T1	ko:K09043
Tatro_004098-T1	ko:K00993,ko:K00994
Tatro_004099-T1	-
Tatro_004100-T1	-
Tatro_004101-T1	-
Tatro_004102-T1	ko:K08869
Tatro_004103-T1	-
Tatro_004104-T1	-
Tatro_004105-T1	-
Tatro_004106-T1	-
Tatro_004107-T1	-
Tatro_004108-T1	ko:K02987
Tatro_004109-T1	ko:K00423
Tatro_004110-T1	-
Tatro_004111-T1	-
Tatro_004113-T1	-
Tatro_004117-T1	-
Tatro_004118-T1	-
Tatro_004119-T1	-
Tatro_004120-T1	-
Tatro_004121-T1	ko:K08343
Tatro_004122-T1	ko:K13127,ko:K20793
Tatro_004124-T1	ko:K17978
Tatro_004125-T1	-
Tatro_004127-T1	-
Tatro_004129-T1	-
Tatro_004131-T1	-
Tatro_004134-T1	-
Tatro_004135-T1	-
Tatro_004137-T1	-
Tatro_004139-T1	ko:K14663
Tatro_004140-T1	-
Tatro_004141-T1	ko:K02350
Tatro_004142-T1	ko:K12819
Tatro_004143-T1	ko:K02997
Tatro_004144-T1	ko:K02889
Tatro_004145-T1	ko:K20040
Tatro_004146-T1	ko:K03352
Tatro_004147-T1	ko:K02266
Tatro_004148-T1	ko:K10772
Tatro_004149-T1	ko:K09270
Tatro_004150-T1	-
Tatro_004151-T1	ko:K18159
Tatro_004152-T1	ko:K17801
Tatro_004153-T1	-
Tatro_004154-T1	-
Tatro_004155-T1	-
Tatro_004156-T1	ko:K03113
Tatro_004157-T1	-
Tatro_004158-T1	-
Tatro_004159-T1	-
Tatro_004160-T1	ko:K15447
Tatro_004161-T1	-
Tatro_004162-T1	-
Tatro_004165-T1	-
Tatro_004166-T1	-
Tatro_004167-T1	-
Tatro_004168-T1	-
Tatro_004169-T1	-
Tatro_004170-T1	ko:K00958
Tatro_004174-T1	-
Tatro_004176-T1	-
Tatro_004177-T1	-
Tatro_004178-T1	-
Tatro_004179-T1	ko:K18586
Tatro_004180-T1	ko:K06875
Tatro_004181-T1	ko:K01426
Tatro_004182-T1	-
Tatro_004183-T1	-
Tatro_004184-T1	ko:K14998
Tatro_004185-T1	-
Tatro_004186-T1	-
Tatro_004187-T1	ko:K12592
Tatro_004188-T1	ko:K17665
Tatro_004189-T1	-
Tatro_004190-T1	ko:K11801
Tatro_004191-T1	-
Tatro_004192-T1	-
Tatro_004193-T1	ko:K00485
Tatro_004194-T1	-
Tatro_004195-T1	ko:K04392,ko:K07861
Tatro_004196-T1	ko:K14789
Tatro_004197-T1	-
Tatro_004199-T1	ko:K14784
Tatro_004200-T1	ko:K20522
Tatro_004201-T1	ko:K01720
Tatro_004201-T2	ko:K01720
Tatro_004203-T1	ko:K01669
Tatro_004205-T1	-
Tatro_004206-T1	-
Tatro_004207-T1	-
Tatro_004208-T1	-
Tatro_004209-T1	-
Tatro_004210-T1	-
Tatro_004211-T1	-
Tatro_004212-T1	ko:K03379
Tatro_004213-T1	-
Tatro_004214-T1	ko:K07556
Tatro_004215-T1	-
Tatro_004216-T1	-
Tatro_004217-T1	-
Tatro_004218-T1	-
Tatro_004219-T1	-
Tatro_004220-T1	-
Tatro_004221-T1	ko:K08254
Tatro_004222-T1	ko:K17267
Tatro_004223-T1	ko:K21842
Tatro_004225-T1	-
Tatro_004227-T1	ko:K04353,ko:K07836,ko:K07837
Tatro_004230-T1	-
Tatro_004231-T1	-
Tatro_004232-T1	-
Tatro_004233-T1	ko:K15116
Tatro_004234-T1	-
Tatro_004234-T2	-
Tatro_004235-T1	ko:K12626
Tatro_004236-T1	ko:K12572
Tatro_004237-T1	-
Tatro_004238-T1	ko:K18726
Tatro_004239-T1	-
Tatro_004240-T1	-
Tatro_004242-T1	-
Tatro_004244-T1	-
Tatro_004250-T1	ko:K22315
Tatro_004251-T1	-
Tatro_004252-T1	ko:K11843
Tatro_004253-T1	-
Tatro_004254-T1	ko:K05755
Tatro_004255-T1	ko:K19996
Tatro_004256-T1	ko:K06101,ko:K16675
Tatro_004257-T1	-
Tatro_004259-T1	ko:K18932
Tatro_004260-T1	-
Tatro_004261-T1	ko:K03509
Tatro_004264-T1	-
Tatro_004265-T1	ko:K20223
Tatro_004266-T1	ko:K18550
Tatro_004267-T1	-
Tatro_004269-T1	-
Tatro_004270-T1	ko:K15303
Tatro_004271-T1	ko:K08286
Tatro_004273-T1	-
Tatro_004279-T1	-
Tatro_004279-T2	-
Tatro_004280-T1	ko:K00511
Tatro_004281-T1	ko:K00729
Tatro_004282-T1	-
Tatro_004284-T1	ko:K17491
Tatro_004286-T1	ko:K14575
Tatro_004287-T1	-
Tatro_004288-T1	ko:K07901,ko:K18158
Tatro_004289-T1	-
Tatro_004290-T1	ko:K04078
Tatro_004291-T1	-
Tatro_004292-T1	-
Tatro_004293-T1	ko:K02867
Tatro_004294-T1	ko:K06961
Tatro_004295-T1	-
Tatro_004297-T1	-
Tatro_004298-T1	-
Tatro_004299-T1	ko:K09117
Tatro_004301-T1	-
Tatro_004303-T1	ko:K13711
Tatro_004305-T1	-
Tatro_004306-T1	-
Tatro_004306-T2	-
Tatro_004307-T1	-
Tatro_004308-T1	-
Tatro_004309-T1	ko:K19877
Tatro_004310-T1	-
Tatro_004311-T1	-
Tatro_004312-T1	ko:K01164
Tatro_004313-T1	-
Tatro_004314-T1	-
Tatro_004315-T1	ko:K03681
Tatro_004316-T1	-
Tatro_004319-T1	ko:K10706,ko:K14326
Tatro_004320-T1	ko:K00558
Tatro_004321-T1	ko:K00558
Tatro_004322-T1	ko:K10706
Tatro_004325-T1	-
Tatro_004328-T1	-
Tatro_004330-T1	ko:K02979
Tatro_004331-T1	ko:K20643
Tatro_004332-T1	ko:K15163
Tatro_004334-T1	-
Tatro_004335-T1	-
Tatro_004336-T1	ko:K06684,ko:K06686
Tatro_004337-T1	ko:K09184
Tatro_004338-T1	-
Tatro_004339-T1	-
Tatro_004340-T1	-
Tatro_004341-T1	ko:K01922,ko:K11237
Tatro_004342-T1	-
Tatro_004343-T1	ko:K11552
Tatro_004344-T1	-
Tatro_004346-T1	-
Tatro_004349-T1	-
Tatro_004350-T1	-
Tatro_004352-T1	ko:K03231
Tatro_004353-T1	-
Tatro_004354-T1	-
Tatro_004355-T1	ko:K12832
Tatro_004356-T1	-
Tatro_004358-T1	-
Tatro_004359-T1	ko:K17918
Tatro_004360-T1	ko:K12825
Tatro_004361-T1	ko:K00728
Tatro_004362-T1	-
Tatro_004363-T1	-
Tatro_004364-T1	-
Tatro_004365-T1	ko:K19940
Tatro_004366-T1	-
Tatro_004367-T1	ko:K08490
Tatro_004368-T1	ko:K00621
Tatro_004369-T1	ko:K00065
Tatro_004370-T1	ko:K00008
Tatro_004371-T1	ko:K18097,ko:K19634
Tatro_004372-T1	-
Tatro_004373-T1	-
Tatro_004375-T1	ko:K15441
Tatro_004376-T1	-
Tatro_004377-T1	-
Tatro_004378-T1	-
Tatro_004379-T1	-
Tatro_004380-T1	-
Tatro_004381-T1	-
Tatro_004382-T1	-
Tatro_004383-T1	-
Tatro_004384-T1	-
Tatro_004385-T1	-
Tatro_004386-T1	-
Tatro_004387-T1	ko:K00838
Tatro_004388-T1	-
Tatro_004389-T1	ko:K01167
Tatro_004390-T1	-
Tatro_004392-T1	ko:K02155
Tatro_004393-T1	ko:K02155
Tatro_004394-T1	-
Tatro_004396-T1	ko:K01568
Tatro_004397-T1	-
Tatro_004398-T1	-
Tatro_004399-T1	-
Tatro_004400-T1	-
Tatro_004401-T1	-
Tatro_004403-T1	-
Tatro_004404-T1	-
Tatro_004405-T1	-
Tatro_004406-T1	-
Tatro_004407-T1	ko:K06901
Tatro_004408-T1	ko:K00354
Tatro_004409-T1	-
Tatro_004412-T1	-
Tatro_004414-T1	-
Tatro_004416-T1	-
Tatro_004417-T1	ko:K01176
Tatro_004418-T1	-
Tatro_004419-T1	-
Tatro_004420-T1	ko:K11233
Tatro_004423-T1	-
Tatro_004425-T1	-
Tatro_004426-T1	-
Tatro_004427-T1	-
Tatro_004428-T1	-
Tatro_004429-T1	-
Tatro_004430-T1	ko:K10998
Tatro_004431-T1	ko:K16230
Tatro_004432-T1	-
Tatro_004433-T1	ko:K12197
Tatro_004434-T1	ko:K12599
Tatro_004435-T1	ko:K00162
Tatro_004436-T1	ko:K01640,ko:K09522
Tatro_004437-T1	ko:K18170
Tatro_004438-T1	ko:K12872
Tatro_004439-T1	ko:K00559
Tatro_004440-T1	-
Tatro_004441-T1	-
Tatro_004442-T1	-
Tatro_004443-T1	-
Tatro_004444-T1	-
Tatro_004445-T1	ko:K12373
Tatro_004446-T1	-
Tatro_004448-T1	-
Tatro_004449-T1	-
Tatro_004450-T1	-
Tatro_004450-T2	-
Tatro_004451-T1	-
Tatro_004452-T1	-
Tatro_004453-T1	-
Tatro_004454-T1	-
Tatro_004455-T1	-
Tatro_004456-T1	-
Tatro_004457-T1	ko:K08832
Tatro_004458-T1	ko:K05916
Tatro_004460-T1	-
Tatro_004461-T1	ko:K00276
Tatro_004462-T1	ko:K01426
Tatro_004463-T1	-
Tatro_004464-T1	-
Tatro_004465-T1	-
Tatro_004466-T1	-
Tatro_004468-T1	-
Tatro_004469-T1	ko:K03018,ko:K21594
Tatro_004470-T1	ko:K17498
Tatro_004471-T1	-
Tatro_004472-T1	-
Tatro_004473-T1	ko:K13335
Tatro_004474-T1	-
Tatro_004478-T1	ko:K11360
Tatro_004481-T1	ko:K13199
Tatro_004484-T1	ko:K06201
Tatro_004487-T1	-
Tatro_004488-T1	ko:K01210
Tatro_004489-T1	-
Tatro_004490-T1	-
Tatro_004491-T1	ko:K16055
Tatro_004493-T1	-
Tatro_004494-T1	ko:K14018
Tatro_004495-T1	ko:K13137
Tatro_004497-T1	ko:K01889
Tatro_004504-T1	-
Tatro_004505-T1	-
Tatro_004508-T1	-
Tatro_004509-T1	-
Tatro_004510-T1	ko:K00218
Tatro_004511-T1	-
Tatro_004512-T1	ko:K10706
Tatro_004513-T1	-
Tatro_004515-T1	-
Tatro_004515-T2	-
Tatro_004519-T1	ko:K01426
Tatro_004520-T1	-
Tatro_004521-T1	-
Tatro_004522-T1	-
Tatro_004525-T1	-
Tatro_004528-T1	ko:K01382,ko:K06002
Tatro_004529-T1	-
Tatro_004530-T1	ko:K00459
Tatro_004533-T1	ko:K01652
Tatro_004540-T1	ko:K11786
Tatro_004542-T1	-
Tatro_004544-T1	-
Tatro_004545-T1	-
Tatro_004547-T1	-
Tatro_004548-T1	-
Tatro_004549-T1	-
Tatro_004550-T1	ko:K03293
Tatro_004551-T1	-
Tatro_004552-T1	-
Tatro_004555-T1	-
Tatro_004556-T1	-
Tatro_004558-T1	ko:K03379
Tatro_004559-T1	-
Tatro_004560-T1	-
Tatro_004561-T1	-
Tatro_004562-T1	-
Tatro_004563-T1	-
Tatro_004565-T1	-
Tatro_004567-T1	-
Tatro_004568-T1	-
Tatro_004569-T1	-
Tatro_004569-T2	-
Tatro_004569-T3	-
Tatro_004570-T1	-
Tatro_004571-T1	-
Tatro_004572-T1	-
Tatro_004575-T1	ko:K08711,ko:K08712
Tatro_004576-T1	-
Tatro_004577-T1	-
Tatro_004578-T1	-
Tatro_004579-T1	-
Tatro_004580-T1	-
Tatro_004581-T1	-
Tatro_004582-T1	-
Tatro_004583-T1	-
Tatro_004584-T1	-
Tatro_004585-T1	-
Tatro_004586-T1	-
Tatro_004587-T1	-
Tatro_004589-T1	-
Tatro_004590-T1	-
Tatro_004591-T1	-
Tatro_004592-T1	-
Tatro_004593-T1	ko:K00128,ko:K07249
Tatro_004594-T1	-
Tatro_004595-T1	-
Tatro_004596-T1	-
Tatro_004597-T1	-
Tatro_004598-T1	-
Tatro_004599-T1	-
Tatro_004600-T1	-
Tatro_004601-T1	-
Tatro_004602-T1	-
Tatro_004603-T1	-
Tatro_004604-T1	-
Tatro_004605-T1	-
Tatro_004607-T1	-
Tatro_004608-T1	-
Tatro_004609-T1	ko:K21390
Tatro_004610-T1	-
Tatro_004612-T1	-
Tatro_004613-T1	-
Tatro_004615-T1	-
Tatro_004616-T1	-
Tatro_004617-T1	-
Tatro_004618-T1	-
Tatro_004619-T1	-
Tatro_004620-T1	-
Tatro_004621-T1	-
Tatro_004622-T1	ko:K11808
Tatro_004623-T1	-
Tatro_004624-T1	-
Tatro_004625-T1	-
Tatro_004626-T1	ko:K01253
Tatro_004627-T1	-
Tatro_004628-T1	-
Tatro_004629-T1	-
Tatro_004630-T1	-
Tatro_004632-T1	ko:K08158
Tatro_004633-T1	-
Tatro_004634-T1	-
Tatro_004636-T1	-
Tatro_004637-T1	-
Tatro_004638-T1	-
Tatro_004639-T1	-
Tatro_004640-T1	-
Tatro_004641-T1	-
Tatro_004642-T1	-
Tatro_004643-T1	-
Tatro_004645-T1	-
Tatro_004646-T1	-
Tatro_004649-T1	ko:K01426
Tatro_004650-T1	-
Tatro_004650-T2	-
Tatro_004651-T1	ko:K21440
Tatro_004652-T1	-
Tatro_004653-T1	-
Tatro_004654-T1	-
Tatro_004655-T1	-
Tatro_004656-T1	ko:K00052
Tatro_004657-T1	-
Tatro_004658-T1	-
Tatro_004659-T1	-
Tatro_004660-T1	-
Tatro_004661-T1	-
Tatro_004662-T1	-
Tatro_004663-T1	ko:K17826
Tatro_004664-T1	-
Tatro_004665-T1	ko:K01213
Tatro_004666-T1	-
Tatro_004667-T1	ko:K05349
Tatro_004668-T1	ko:K15920
Tatro_004669-T1	-
Tatro_004669-T2	-
Tatro_004670-T1	-
Tatro_004671-T1	-
Tatro_004672-T1	-
Tatro_004673-T1	-
Tatro_004674-T1	-
Tatro_004675-T1	-
Tatro_004676-T1	-
Tatro_004677-T1	-
Tatro_004678-T1	-
Tatro_004679-T1	ko:K05349
Tatro_004680-T1	ko:K01487
Tatro_004680-T2	ko:K01487
Tatro_004681-T1	-
Tatro_004682-T1	-
Tatro_004684-T1	-
Tatro_004685-T1	ko:K01166
Tatro_004688-T1	-
Tatro_004689-T1	ko:K22369
Tatro_004690-T1	-
Tatro_004691-T1	-
Tatro_004692-T1	-
Tatro_004693-T1	-
Tatro_004694-T1	-
Tatro_004695-T1	ko:K21440
Tatro_004696-T1	-
Tatro_004698-T1	-
Tatro_004699-T1	-
Tatro_004700-T1	-
Tatro_004701-T1	ko:K18384
Tatro_004702-T1	ko:K09245
Tatro_004703-T1	ko:K19564
Tatro_004704-T1	ko:K01480
Tatro_004705-T1	-
Tatro_004707-T1	-
Tatro_004709-T1	-
Tatro_004710-T1	ko:K01178
Tatro_004711-T1	-
Tatro_004712-T1	-
Tatro_004713-T1	-
Tatro_004714-T1	-
Tatro_004716-T1	-
Tatro_004717-T1	-
Tatro_004719-T1	ko:K08141
Tatro_004720-T1	ko:K08141
Tatro_004721-T1	-
Tatro_004722-T1	-
Tatro_004723-T1	ko:K01811
Tatro_004724-T1	-
Tatro_004725-T1	ko:K05894
Tatro_004726-T1	-
Tatro_004727-T1	-
Tatro_004728-T1	-
Tatro_004729-T1	ko:K01539,ko:K01541
Tatro_004730-T1	-
Tatro_004731-T1	-
Tatro_004732-T1	ko:K01102
Tatro_004733-T1	ko:K01192
Tatro_004734-T1	-
Tatro_004735-T1	ko:K01176
Tatro_004736-T1	-
Tatro_004737-T1	-
Tatro_004738-T1	-
Tatro_004739-T1	-
Tatro_004740-T1	-
Tatro_004741-T1	-
Tatro_004741-T2	-
Tatro_004742-T1	-
Tatro_004743-T1	-
Tatro_004744-T1	-
Tatro_004744-T2	-
Tatro_004745-T1	ko:K00799
Tatro_004746-T1	-
Tatro_004747-T1	-
Tatro_004748-T1	-
Tatro_004749-T1	-
Tatro_004750-T1	-
Tatro_004751-T1	-
Tatro_004752-T1	ko:K20039
Tatro_004754-T1	-
Tatro_004755-T1	-
Tatro_004756-T1	-
Tatro_004757-T1	-
Tatro_004758-T1	-
Tatro_004759-T1	-
Tatro_004760-T1	-
Tatro_004761-T1	-
Tatro_004762-T1	-
Tatro_004763-T1	ko:K02510
Tatro_004764-T1	-
Tatro_004765-T1	-
Tatro_004769-T1	-
Tatro_004770-T1	-
Tatro_004773-T1	-
Tatro_004774-T1	-
Tatro_004775-T1	-
Tatro_004776-T1	-
Tatro_004777-T1	ko:K01655
Tatro_004778-T1	-
Tatro_004779-T1	ko:K22213
Tatro_004780-T1	-
Tatro_004781-T1	-
Tatro_004782-T1	-
Tatro_004783-T1	-
Tatro_004784-T1	-
Tatro_004785-T1	ko:K01689
Tatro_004786-T1	ko:K01507
Tatro_004787-T1	-
Tatro_004788-T1	-
Tatro_004789-T1	-
Tatro_004790-T1	-
Tatro_004791-T1	-
Tatro_004792-T1	-
Tatro_004794-T1	-
Tatro_004795-T1	ko:K05658
Tatro_004796-T1	-
Tatro_004797-T1	-
Tatro_004798-T1	ko:K06236
Tatro_004799-T1	ko:K00799
Tatro_004800-T1	-
Tatro_004800-T2	-
Tatro_004801-T1	-
Tatro_004803-T1	-
Tatro_004804-T1	-
Tatro_004805-T1	ko:K17275
Tatro_004806-T1	-
Tatro_004807-T1	ko:K10590
Tatro_004808-T1	-
Tatro_004809-T1	ko:K14137,ko:K14684
Tatro_004810-T1	-
Tatro_004811-T1	ko:K14753
Tatro_004812-T1	ko:K15508
Tatro_004813-T1	ko:K12669
Tatro_004814-T1	ko:K02883
Tatro_004815-T1	ko:K02427,ko:K15508
Tatro_004816-T1	-
Tatro_004817-T1	ko:K06127
Tatro_004818-T1	ko:K00166
Tatro_004819-T1	ko:K10428
Tatro_004820-T1	ko:K11173
Tatro_004821-T1	-
Tatro_004822-T1	-
Tatro_004823-T1	-
Tatro_004824-T1	ko:K12385
Tatro_004825-T1	ko:K20100
Tatro_004826-T1	ko:K07542
Tatro_004827-T1	ko:K18102,ko:K18334
Tatro_004828-T1	-
Tatro_004829-T1	ko:K10849
Tatro_004830-T1	ko:K01230
Tatro_004831-T1	-
Tatro_004832-T1	ko:K12845
Tatro_004833-T1	ko:K11547
Tatro_004834-T1	ko:K13343
Tatro_004835-T1	-
Tatro_004836-T1	-
Tatro_004837-T1	ko:K01641
Tatro_004838-T1	ko:K08900
Tatro_004840-T1	-
Tatro_004841-T1	-
Tatro_004845-T1	-
Tatro_004846-T1	-
Tatro_004848-T1	-
Tatro_004849-T1	-
Tatro_004850-T1	-
Tatro_004851-T1	-
Tatro_004852-T1	-
Tatro_004853-T1	ko:K03671
Tatro_004854-T1	-
Tatro_004854-T2	-
Tatro_004855-T1	-
Tatro_004856-T1	-
Tatro_004858-T1	ko:K08773,ko:K19840
Tatro_004859-T1	ko:K08773
Tatro_004860-T1	-
Tatro_004862-T1	-
Tatro_004863-T1	ko:K14708
Tatro_004864-T1	ko:K02179
Tatro_004865-T1	ko:K07297
Tatro_004866-T1	ko:K13174
Tatro_004867-T1	-
Tatro_004868-T1	ko:K15631
Tatro_004869-T1	ko:K01183
Tatro_004870-T1	-
Tatro_004871-T1	-
Tatro_004872-T1	ko:K00033
Tatro_004873-T1	-
Tatro_004874-T1	ko:K15280
Tatro_004875-T1	-
Tatro_004876-T1	-
Tatro_004877-T1	-
Tatro_004878-T1	-
Tatro_004879-T1	-
Tatro_004880-T1	ko:K00838
Tatro_004881-T1	ko:K20476
Tatro_004882-T1	ko:K03115
Tatro_004883-T1	-
Tatro_004884-T1	-
Tatro_004885-T1	ko:K02220
Tatro_004886-T1	ko:K12880
Tatro_004887-T1	-
Tatro_004888-T1	ko:K00799
Tatro_004889-T1	ko:K08176
Tatro_004890-T1	-
Tatro_004891-T1	ko:K00925
Tatro_004893-T1	ko:K09467
Tatro_004895-T1	ko:K12844
Tatro_004896-T1	ko:K12869
Tatro_004897-T1	-
Tatro_004898-T1	-
Tatro_004899-T1	ko:K18757
Tatro_004900-T1	-
Tatro_004901-T1	-
Tatro_004902-T1	ko:K20406
Tatro_004903-T1	ko:K00894
Tatro_004906-T1	-
Tatro_004906-T2	-
Tatro_004906-T3	-
Tatro_004907-T1	-
Tatro_004908-T1	-
Tatro_004909-T1	-
Tatro_004910-T1	ko:K12767
Tatro_004911-T1	ko:K13513,ko:K13523
Tatro_004912-T1	-
Tatro_004913-T1	ko:K03251
Tatro_004914-T1	-
Tatro_004915-T1	-
Tatro_004916-T1	-
Tatro_004917-T1	ko:K20520
Tatro_004918-T1	-
Tatro_004919-T1	-
Tatro_004920-T1	-
